# simulation: Earthquake Building Sim
# Exported: 2025-12-20T13:04:15.291047
#
Time(s),Max_Displacement
171.9957,nan
172.0057,nan
172.0157,nan
172.0257,nan
172.0357,nan
172.0457,nan
172.0557,nan
172.0657,nan
172.0757,nan
172.0857,nan
172.0957,nan
172.1057,nan
172.1157,nan
172.1257,nan
172.1357,nan
172.1457,nan
172.1557,nan
172.1657,nan
172.1757,nan
172.1857,nan
172.1957,nan
172.2057,nan
172.2157,nan
172.2257,nan
172.2357,nan
172.2457,nan
172.2557,nan
172.2657,nan
172.2757,nan
172.2857,nan
172.2957,nan
172.3057,nan
172.3157,nan
172.3257,nan
172.3357,nan
172.3457,nan
172.3557,nan
172.3657,nan
172.3757,nan
172.3857,nan
172.3957,nan
172.4057,nan
172.4157,nan
172.4257,nan
172.4357,nan
172.4457,nan
172.4557,nan
172.4657,nan
172.4757,nan
172.4857,nan
172.4957,nan
172.5058,nan
172.5158,nan
172.5258,nan
172.5358,nan
172.5458,nan
172.5558,nan
172.5658,nan
172.5758,nan
172.5858,nan
172.5958,nan
172.6058,nan
172.6158,nan
172.6258,nan
172.6358,nan
172.6458,nan
172.6558,nan
172.6658,nan
172.6758,nan
172.6858,nan
172.6958,nan
172.7058,nan
172.7158,nan
172.7258,nan
172.7358,nan
172.7458,nan
172.7558,nan
172.7658,nan
172.7758,nan
172.7858,nan
172.7958,nan
172.8058,nan
172.8158,nan
172.8258,nan
172.8358,nan
172.8458,nan
172.8558,nan
172.8658,nan
172.8758,nan
172.8858,nan
172.8958,nan
172.9058,nan
172.9158,nan
172.9258,nan
172.9358,nan
172.9458,nan
172.9558,nan
172.9658,nan
172.9758,nan
172.9858,nan
172.9958,nan
173.0058,nan
173.0158,nan
173.0258,nan
173.0358,nan
173.0458,nan
173.0558,nan
173.0658,nan
173.0758,nan
173.0858,nan
173.0958,nan
173.1058,nan
173.1158,nan
173.1258,nan
173.1358,nan
173.1458,nan
173.1558,nan
173.1658,nan
173.1758,nan
173.1858,nan
173.1958,nan
173.2058,nan
173.2158,nan
173.2258,nan
173.2358,nan
173.2458,nan
173.2558,nan
173.2658,nan
173.2758,nan
173.2858,nan
173.2958,nan
173.3058,nan
173.3158,nan
173.3258,nan
173.3358,nan
173.3458,nan
173.3558,nan
173.3658,nan
173.3758,nan
173.3858,nan
173.3958,nan
173.4058,nan
173.4158,nan
173.4258,nan
173.4358,nan
173.4458,nan
173.4558,nan
173.4658,nan
173.4758,nan
173.4858,nan
173.4958,nan
173.5058,nan
173.5158,nan
173.5258,nan
173.5358,nan
173.5458,nan
173.5558,nan
173.5658,nan
173.5758,nan
173.5858,nan
173.5958,nan
173.6058,nan
173.6158,nan
173.6258,nan
173.6358,nan
173.6458,nan
173.6558,nan
173.6658,nan
173.6758,nan
173.6858,nan
173.6958,nan
173.7058,nan
173.7158,nan
173.7258,nan
173.7358,nan
173.7458,nan
173.7558,nan
173.7658,nan
173.7758,nan
173.7858,nan
173.7958,nan
173.8058,nan
173.8158,nan
173.8258,nan
173.8358,nan
173.8458,nan
173.8558,nan
173.8658,nan
173.8758,nan
173.8858,nan
173.8958,nan
173.9058,nan
173.9158,nan
173.9258,nan
173.9358,nan
173.9458,nan
173.9558,nan
173.9658,nan
173.9758,nan
173.9858,nan
173.9958,nan
174.0058,nan
174.0158,nan
174.0258,nan
174.0358,nan
174.0458,nan
174.0558,nan
174.0658,nan
174.0758,nan
174.0858,nan
174.0958,nan
174.1058,nan
174.1158,nan
174.1258,nan
174.1358,nan
174.1458,nan
174.1558,nan
174.1658,nan
174.1758,nan
174.1858,nan
174.1958,nan
174.2058,nan
174.2158,nan
174.2258,nan
174.2358,nan
174.2458,nan
174.2558,nan
174.2658,nan
174.2758,nan
174.2858,nan
174.2958,nan
174.3058,nan
174.3158,nan
174.3258,nan
174.3358,nan
174.3458,nan
174.3558,nan
174.3658,nan
174.3758,nan
174.3858,nan
174.3958,nan
174.4058,nan
174.4158,nan
174.4258,nan
174.4358,nan
174.4458,nan
174.4558,nan
174.4658,nan
174.4758,nan
174.4858,nan
174.4958,nan
174.5058,nan
174.5158,nan
174.5258,nan
174.5358,nan
174.5458,nan
174.5558,nan
174.5658,nan
174.5758,nan
174.5858,nan
174.5958,nan
174.6058,nan
174.6158,nan
174.6258,nan
174.6358,nan
174.6458,nan
174.6558,nan
174.6658,nan
174.6758,nan
174.6858,nan
174.6958,nan
174.7058,nan
174.7158,nan
174.7258,nan
174.7358,nan
174.7458,nan
174.7558,nan
174.7658,nan
174.7758,nan
174.7858,nan
174.7958,nan
174.8058,nan
174.8158,nan
174.8258,nan
174.8358,nan
174.8458,nan
174.8558,nan
174.8658,nan
174.8758,nan
174.8858,nan
174.8958,nan
174.9058,nan
174.9158,nan
174.9258,nan
174.9358,nan
174.9458,nan
174.9558,nan
174.9658,nan
174.9758,nan
174.9858,nan
174.9958,nan
175.0058,nan
175.0158,nan
175.0258,nan
175.0358,nan
175.0458,nan
175.0558,nan
175.0658,nan
175.0758,nan
175.0858,nan
175.0958,nan
175.1058,nan
175.1158,nan
175.1258,nan
175.1358,nan
175.1458,nan
175.1558,nan
175.1658,nan
175.1758,nan
175.1858,nan
175.1958,nan
175.2058,nan
175.2158,nan
175.2258,nan
175.2358,nan
175.2458,nan
175.2558,nan
175.2658,nan
175.2758,nan
175.2858,nan
175.2958,nan
175.3058,nan
175.3158,nan
175.3258,nan
175.3358,nan
175.3458,nan
175.3558,nan
175.3658,nan
175.3758,nan
175.3858,nan
175.3958,nan
175.4058,nan
175.4158,nan
175.4258,nan
175.4358,nan
175.4458,nan
175.4558,nan
175.4658,nan
175.4758,nan
175.4858,nan
175.4958,nan
175.5059,nan
175.5159,nan
175.5259,nan
175.5359,nan
175.5459,nan
175.5559,nan
175.5659,nan
175.5759,nan
175.5859,nan
175.5959,nan
175.6059,nan
175.6159,nan
175.6259,nan
175.6359,nan
175.6459,nan
175.6559,nan
175.6659,nan
175.6759,nan
175.6859,nan
175.6959,nan
175.7059,nan
175.7159,nan
175.7259,nan
175.7359,nan
175.7459,nan
175.7559,nan
175.7659,nan
175.7759,nan
175.7859,nan
175.7959,nan
175.8059,nan
175.8159,nan
175.8259,nan
175.8359,nan
175.8459,nan
175.8559,nan
175.8659,nan
175.8759,nan
175.8859,nan
175.8959,nan
175.9059,nan
175.9159,nan
175.9259,nan
175.9359,nan
175.9459,nan
175.9559,nan
175.9659,nan
175.9759,nan
175.9859,nan
175.9959,nan
176.0059,nan
176.0159,nan
176.0259,nan
176.0359,nan
176.0459,nan
176.0559,nan
176.0659,nan
176.0759,nan
176.0859,nan
176.0959,nan
176.1059,nan
176.1159,nan
176.1259,nan
176.1359,nan
176.1459,nan
176.1559,nan
176.1659,nan
176.1759,nan
176.1859,nan
176.1959,nan
176.2059,nan
176.2159,nan
176.2259,nan
176.2359,nan
176.2459,nan
176.2559,nan
176.2659,nan
176.2759,nan
176.2859,nan
176.2959,nan
176.3059,nan
176.3159,nan
176.3259,nan
176.3359,nan
176.3459,nan
176.3559,nan
176.3659,nan
176.3759,nan
176.3859,nan
176.3959,nan
176.4059,nan
176.4159,nan
176.4259,nan
176.4359,nan
176.4459,nan
176.4559,nan
176.4659,nan
176.4759,nan
176.4859,nan
176.4959,nan
176.5059,nan
176.5159,nan
176.5259,nan
176.5359,nan
176.5459,nan
176.5559,nan
176.5659,nan
176.5759,nan
176.5859,nan
176.5959,nan
176.6059,nan
176.6159,nan
176.6259,nan
176.6359,nan
176.6459,nan
176.6559,nan
176.6659,nan
176.6759,nan
176.6859,nan
176.6959,nan
176.7059,nan
176.7159,nan
176.7259,nan
176.7359,nan
176.7459,nan
176.7559,nan
176.7659,nan
176.7759,nan
176.7859,nan
176.7959,nan
176.8059,nan
176.8159,nan
176.8259,nan
176.8359,nan
176.8459,nan
176.8559,nan
176.8659,nan
176.8759,nan
176.8859,nan
176.8959,nan
176.9059,nan
176.9159,nan
176.9259,nan
176.9359,nan
176.9459,nan
176.9559,nan
176.9659,nan
176.9759,nan
176.9859,nan
176.9959,nan
177.0059,nan
177.0159,nan
177.0259,nan
177.0359,nan
177.0459,nan
177.0559,nan
177.0659,nan
177.0759,nan
177.0859,nan
177.0959,nan
177.1059,nan
177.1159,nan
177.1259,nan
177.1359,nan
177.1459,nan
177.1559,nan
177.1659,nan
177.1759,nan
177.1859,nan
177.1959,nan
177.2059,nan
177.2159,nan
177.2259,nan
177.2359,nan
177.2459,nan
177.2559,nan
177.2659,nan
177.2759,nan
177.2859,nan
177.2959,nan
177.3059,nan
177.3159,nan
177.3259,nan
177.3359,nan
177.3459,nan
177.3559,nan
177.3659,nan
177.3759,nan
177.3859,nan
177.3959,nan
177.4059,nan
177.4159,nan
177.4259,nan
177.4359,nan
177.4459,nan
177.4559,nan
177.4659,nan
177.4759,nan
177.4859,nan
177.4959,nan
177.5059,nan
177.5159,nan
177.5259,nan
177.5359,nan
177.5459,nan
177.5559,nan
177.5659,nan
177.5759,nan
177.5859,nan
177.5959,nan
177.6059,nan
177.6159,nan
177.6259,nan
177.6359,nan
177.6459,nan
177.6559,nan
177.6659,nan
177.6759,nan
177.6859,nan
177.6959,nan
177.7059,nan
177.7159,nan
177.7259,nan
177.7359,nan
177.7459,nan
177.7559,nan
177.7659,nan
177.7759,nan
177.7859,nan
177.7959,nan
177.8059,nan
177.8159,nan
177.8259,nan
177.8359,nan
177.8459,nan
177.8559,nan
177.8659,nan
177.8759,nan
177.8859,nan
177.8959,nan
177.9059,nan
177.9159,nan
177.9259,nan
177.9359,nan
177.9459,nan
177.9559,nan
177.9659,nan
177.9759,nan
177.9859,nan
177.9959,nan
178.0059,nan
178.0159,nan
178.0259,nan
178.0359,nan
178.0459,nan
178.0559,nan
178.0659,nan
178.0759,nan
178.0859,nan
178.0959,nan
178.1059,nan
178.1159,nan
178.1259,nan
178.1359,nan
178.1459,nan
178.1559,nan
178.1659,nan
178.1759,nan
178.1859,nan
178.1959,nan
178.2059,nan
178.2159,nan
178.2259,nan
178.2359,nan
178.2459,nan
178.2559,nan
178.2659,nan
178.2759,nan
178.2859,nan
178.2959,nan
178.3059,nan
178.3159,nan
178.3259,nan
178.3359,nan
178.3459,nan
178.3559,nan
178.3659,nan
178.3759,nan
178.3859,nan
178.3959,nan
178.4059,nan
178.4159,nan
178.4259,nan
178.4359,nan
178.4459,nan
178.4559,nan
178.4659,nan
178.4759,nan
178.4859,nan
178.4959,nan
178.5060,nan
178.5160,nan
178.5260,nan
178.5360,nan
178.5460,nan
178.5560,nan
178.5660,nan
178.5760,nan
178.5860,nan
178.5960,nan
178.6060,nan
178.6160,nan
178.6260,nan
178.6360,nan
178.6460,nan
178.6560,nan
178.6660,nan
178.6760,nan
178.6860,nan
178.6960,nan
178.7060,nan
178.7160,nan
178.7260,nan
178.7360,nan
178.7460,nan
178.7560,nan
178.7660,nan
178.7760,nan
178.7860,nan
178.7960,nan
178.8060,nan
178.8160,nan
178.8260,nan
178.8360,nan
178.8460,nan
178.8560,nan
178.8660,nan
178.8760,nan
178.8860,nan
178.8960,nan
178.9060,nan
178.9160,nan
178.9260,nan
178.9360,nan
178.9460,nan
178.9560,nan
178.9660,nan
178.9760,nan
178.9860,nan
178.9960,nan
179.0060,nan
179.0160,nan
179.0260,nan
179.0360,nan
179.0460,nan
179.0560,nan
179.0660,nan
179.0760,nan
179.0860,nan
179.0960,nan
179.1060,nan
179.1160,nan
179.1260,nan
179.1360,nan
179.1460,nan
179.1560,nan
179.1660,nan
179.1760,nan
179.1860,nan
179.1960,nan
179.2060,nan
179.2160,nan
179.2260,nan
179.2360,nan
179.2460,nan
179.2560,nan
179.2660,nan
179.2760,nan
179.2860,nan
179.2960,nan
179.3060,nan
179.3160,nan
179.3260,nan
179.3360,nan
179.3460,nan
179.3560,nan
179.3660,nan
179.3760,nan
179.3860,nan
179.3960,nan
179.4060,nan
179.4160,nan
179.4260,nan
179.4360,nan
179.4460,nan
179.4560,nan
179.4660,nan
179.4760,nan
179.4860,nan
179.4960,nan
179.5060,nan
179.5160,nan
179.5260,nan
179.5360,nan
179.5460,nan
179.5560,nan
179.5660,nan
179.5760,nan
179.5860,nan
179.5960,nan
179.6060,nan
179.6160,nan
179.6260,nan
179.6360,nan
179.6460,nan
179.6560,nan
179.6660,nan
179.6760,nan
179.6860,nan
179.6960,nan
179.7060,nan
179.7160,nan
179.7260,nan
179.7360,nan
179.7460,nan
179.7560,nan
179.7660,nan
179.7760,nan
179.7860,nan
179.7960,nan
179.8060,nan
179.8160,nan
179.8260,nan
179.8360,nan
179.8460,nan
179.8560,nan
179.8660,nan
179.8760,nan
179.8860,nan
179.8960,nan
179.9060,nan
179.9160,nan
179.9260,nan
179.9360,nan
179.9460,nan
179.9560,nan
179.9660,nan
179.9760,nan
179.9860,nan
179.9960,nan
180.0060,nan
180.0160,nan
180.0260,nan
180.0360,nan
180.0460,nan
180.0560,nan
180.0660,nan
180.0760,nan
180.0860,nan
180.0960,nan
180.1060,nan
180.1160,nan
180.1260,nan
180.1360,nan
180.1460,nan
180.1560,nan
180.1660,nan
180.1760,nan
180.1860,nan
180.1960,nan
180.2060,nan
180.2160,nan
180.2260,nan
180.2360,nan
180.2460,nan
180.2560,nan
180.2660,nan
180.2760,nan
180.2860,nan
180.2960,nan
180.3060,nan
180.3160,nan
180.3260,nan
180.3360,nan
180.3460,nan
180.3560,nan
180.3660,nan
180.3760,nan
180.3860,nan
180.3960,nan
180.4060,nan
180.4160,nan
180.4260,nan
180.4360,nan
180.4460,nan
180.4560,nan
180.4660,nan
180.4760,nan
180.4860,nan
180.4960,nan
180.5060,nan
180.5160,nan
180.5260,nan
180.5360,nan
180.5460,nan
180.5560,nan
180.5660,nan
180.5760,nan
180.5860,nan
180.5960,nan
180.6060,nan
180.6160,nan
180.6260,nan
180.6360,nan
180.6460,nan
180.6560,nan
180.6660,nan
180.6760,nan
180.6860,nan
180.6960,nan
180.7060,nan
180.7160,nan
180.7260,nan
180.7360,nan
180.7460,nan
180.7560,nan
180.7660,nan
180.7760,nan
180.7860,nan
180.7960,nan
180.8060,nan
180.8160,nan
180.8260,nan
180.8360,nan
180.8460,nan
180.8560,nan
180.8660,nan
180.8760,nan
180.8860,nan
180.8960,nan
180.9060,nan
180.9160,nan
180.9260,nan
180.9360,nan
180.9460,nan
180.9560,nan
180.9660,nan
180.9760,nan
180.9860,nan
180.9960,nan
181.0060,nan
181.0160,nan
181.0260,nan
181.0360,nan
181.0460,nan
181.0560,nan
181.0660,nan
181.0760,nan
181.0860,nan
181.0960,nan
181.1060,nan
181.1160,nan
181.1260,nan
181.1360,nan
181.1460,nan
181.1560,nan
181.1660,nan
181.1760,nan
181.1860,nan
181.1960,nan
181.2060,nan
181.2160,nan
181.2260,nan
181.2360,nan
181.2460,nan
181.2560,nan
181.2660,nan
181.2760,nan
181.2860,nan
181.2960,nan
181.3060,nan
181.3160,nan
181.3260,nan
181.3360,nan
181.3460,nan
181.3560,nan
181.3660,nan
181.3760,nan
181.3860,nan
181.3960,nan
181.4060,nan
181.4160,nan
181.4260,nan
181.4360,nan
181.4460,nan
181.4560,nan
181.4660,nan
181.4760,nan
181.4860,nan
181.4960,nan
181.5061,nan
181.5161,nan
181.5261,nan
181.5361,nan
181.5461,nan
181.5561,nan
181.5661,nan
181.5761,nan
181.5861,nan
181.5961,nan
181.6061,nan
181.6161,nan
181.6261,nan
181.6361,nan
181.6461,nan
181.6561,nan
181.6661,nan
181.6761,nan
181.6861,nan
181.6961,nan
181.7061,nan
181.7161,nan
181.7261,nan
181.7361,nan
181.7461,nan
181.7561,nan
181.7661,nan
181.7761,nan
181.7861,nan
181.7961,nan
181.8061,nan
181.8161,nan
181.8261,nan
181.8361,nan
181.8461,nan
181.8561,nan
181.8661,nan
181.8761,nan
181.8861,nan
181.8961,nan
181.9061,nan
181.9161,nan
181.9261,nan
181.9361,nan
181.9461,nan
181.9561,nan
181.9661,nan
181.9761,nan
181.9861,nan
181.9961,nan
182.0061,nan
182.0161,nan
182.0261,nan
182.0361,nan
182.0461,nan
182.0561,nan
182.0661,nan
182.0761,nan
182.0861,nan
182.0961,nan
182.1061,nan
182.1161,nan
182.1261,nan
182.1361,nan
182.1461,nan
182.1561,nan
182.1661,nan
182.1761,nan
182.1861,nan
182.1961,nan
182.2061,nan
182.2161,nan
182.2261,nan
182.2361,nan
182.2461,nan
182.2561,nan
182.2661,nan
182.2761,nan
182.2861,nan
182.2961,nan
182.3061,nan
182.3161,nan
182.3261,nan
182.3361,nan
182.3461,nan
182.3561,nan
182.3661,nan
182.3761,nan
182.3861,nan
182.3961,nan
182.4061,nan
182.4161,nan
182.4261,nan
182.4361,nan
182.4461,nan
182.4561,nan
182.4661,nan
182.4761,nan
182.4861,nan
182.4961,nan
182.5061,nan
182.5161,nan
182.5261,nan
182.5361,nan
182.5461,nan
182.5561,nan
182.5661,nan
182.5761,nan
182.5861,nan
182.5961,nan
182.6061,nan
182.6161,nan
182.6261,nan
182.6361,nan
182.6461,nan
182.6561,nan
182.6661,nan
182.6761,nan
182.6861,nan
182.6961,nan
182.7061,nan
182.7161,nan
182.7261,nan
182.7361,nan
182.7461,nan
182.7561,nan
182.7661,nan
182.7761,nan
182.7861,nan
182.7961,nan
182.8061,nan
182.8161,nan
182.8261,nan
182.8361,nan
182.8461,nan
182.8561,nan
182.8661,nan
182.8761,nan
182.8861,nan
182.8961,nan
182.9061,nan
182.9161,nan
182.9261,nan
182.9361,nan
182.9461,nan
182.9561,nan
182.9661,nan
182.9761,nan
182.9861,nan
182.9961,nan
183.0061,nan
183.0161,nan
183.0261,nan
183.0361,nan
183.0461,nan
183.0561,nan
183.0661,nan
183.0761,nan
183.0861,nan
183.0961,nan
183.1061,nan
183.1161,nan
183.1261,nan
183.1361,nan
183.1461,nan
183.1561,nan
183.1661,nan
183.1761,nan
183.1861,nan
183.1961,nan
183.2061,nan
183.2161,nan
183.2261,nan
183.2361,nan
183.2461,nan
183.2561,nan
183.2661,nan
183.2761,nan
183.2861,nan
183.2961,nan
183.3061,nan
183.3161,nan
183.3261,nan
183.3361,nan
183.3461,nan
183.3561,nan
183.3661,nan
183.3761,nan
183.3861,nan
183.3961,nan
183.4061,nan
183.4161,nan
183.4261,nan
183.4361,nan
183.4461,nan
183.4561,nan
183.4661,nan
183.4761,nan
183.4861,nan
183.4961,nan
183.5061,nan
183.5161,nan
183.5261,nan
183.5361,nan
183.5461,nan
183.5561,nan
183.5661,nan
183.5761,nan
183.5861,nan
183.5961,nan
183.6061,nan
183.6161,nan
183.6261,nan
183.6361,nan
183.6461,nan
183.6561,nan
183.6661,nan
183.6761,nan
183.6861,nan
183.6961,nan
183.7061,nan
183.7161,nan
183.7261,nan
183.7361,nan
183.7461,nan
183.7561,nan
183.7661,nan
183.7761,nan
183.7861,nan
183.7961,nan
183.8061,nan
183.8161,nan
183.8261,nan
183.8361,nan
183.8461,nan
183.8561,nan
183.8661,nan
183.8761,nan
183.8861,nan
183.8961,nan
183.9061,nan
183.9161,nan
183.9261,nan
183.9361,nan
183.9461,nan
183.9561,nan
183.9661,nan
183.9761,nan
183.9861,nan
183.9961,nan
184.0061,nan
184.0161,nan
184.0261,nan
184.0361,nan
184.0461,nan
184.0561,nan
184.0661,nan
184.0761,nan
184.0861,nan
184.0961,nan
184.1061,nan
184.1161,nan
184.1261,nan
184.1361,nan
184.1461,nan
184.1561,nan
184.1661,nan
184.1761,nan
184.1861,nan
184.1961,nan
184.2061,nan
184.2161,nan
184.2261,nan
184.2361,nan
184.2461,nan
184.2561,nan
184.2661,nan
184.2761,nan
184.2861,nan
184.2961,nan
184.3061,nan
184.3161,nan
184.3261,nan
184.3361,nan
184.3461,nan
184.3561,nan
184.3661,nan
184.3761,nan
184.3861,nan
184.3961,nan
184.4061,nan
184.4161,nan
184.4261,nan
184.4361,nan
184.4461,nan
184.4561,nan
184.4661,nan
184.4761,nan
184.4861,nan
184.4961,nan
184.5062,nan
184.5162,nan
184.5262,nan
184.5362,nan
184.5462,nan
184.5562,nan
184.5662,nan
184.5762,nan
184.5862,nan
184.5962,nan
184.6062,nan
184.6162,nan
184.6262,nan
184.6362,nan
184.6462,nan
184.6562,nan
184.6662,nan
184.6762,nan
184.6862,nan
184.6962,nan
184.7062,nan
184.7162,nan
184.7262,nan
184.7362,nan
184.7462,nan
184.7562,nan
184.7662,nan
184.7762,nan
184.7862,nan
184.7962,nan
184.8062,nan
184.8162,nan
184.8262,nan
184.8362,nan
184.8462,nan
184.8562,nan
184.8662,nan
184.8762,nan
184.8862,nan
184.8962,nan
184.9062,nan
184.9162,nan
184.9262,nan
184.9362,nan
184.9462,nan
184.9562,nan
184.9662,nan
184.9762,nan
184.9862,nan
184.9962,nan
185.0062,nan
185.0162,nan
185.0262,nan
185.0362,nan
185.0462,nan
185.0562,nan
185.0662,nan
185.0762,nan
185.0862,nan
185.0962,nan
185.1062,nan
185.1162,nan
185.1262,nan
185.1362,nan
185.1462,nan
185.1562,nan
185.1662,nan
185.1762,nan
185.1862,nan
185.1962,nan
185.2062,nan
185.2162,nan
185.2262,nan
185.2362,nan
185.2462,nan
185.2562,nan
185.2662,nan
185.2762,nan
185.2862,nan
185.2962,nan
185.3062,nan
185.3162,nan
185.3262,nan
185.3362,nan
185.3462,nan
185.3562,nan
185.3662,nan
185.3762,nan
185.3862,nan
185.3962,nan
185.4062,nan
185.4162,nan
185.4262,nan
185.4362,nan
185.4462,nan
185.4562,nan
185.4662,nan
185.4762,nan
185.4862,nan
185.4962,nan
185.5062,nan
185.5162,nan
185.5262,nan
185.5362,nan
185.5462,nan
185.5562,nan
185.5662,nan
185.5762,nan
185.5862,nan
185.5962,nan
185.6062,nan
185.6162,nan
185.6262,nan
185.6362,nan
185.6462,nan
185.6562,nan
185.6662,nan
185.6762,nan
185.6862,nan
185.6962,nan
185.7062,nan
185.7162,nan
185.7262,nan
185.7362,nan
185.7462,nan
185.7562,nan
185.7662,nan
185.7762,nan
185.7862,nan
185.7962,nan
185.8062,nan
185.8162,nan
185.8262,nan
185.8362,nan
185.8462,nan
185.8562,nan
185.8662,nan
185.8762,nan
185.8862,nan
185.8962,nan
185.9062,nan
185.9162,nan
185.9262,nan
185.9362,nan
185.9462,nan
185.9562,nan
185.9662,nan
185.9762,nan
185.9862,nan
185.9962,nan
186.0062,nan
186.0162,nan
186.0262,nan
186.0362,nan
186.0462,nan
186.0562,nan
186.0662,nan
186.0762,nan
186.0862,nan
186.0962,nan
186.1062,nan
186.1162,nan
186.1262,nan
186.1362,nan
186.1462,nan
186.1562,nan
186.1662,nan
186.1762,nan
186.1862,nan
186.1962,nan
186.2062,nan
186.2162,nan
186.2262,nan
186.2362,nan
186.2462,nan
186.2562,nan
186.2662,nan
186.2762,nan
186.2862,nan
186.2962,nan
186.3062,nan
186.3162,nan
186.3262,nan
186.3362,nan
186.3462,nan
186.3562,nan
186.3662,nan
186.3762,nan
186.3862,nan
186.3962,nan
186.4062,nan
186.4162,nan
186.4262,nan
186.4362,nan
186.4462,nan
186.4562,nan
186.4662,nan
186.4762,nan
186.4862,nan
186.4962,nan
186.5062,nan
186.5162,nan
186.5262,nan
186.5362,nan
186.5462,nan
186.5562,nan
186.5662,nan
186.5762,nan
186.5862,nan
186.5962,nan
186.6062,nan
186.6162,nan
186.6262,nan
186.6362,nan
186.6462,nan
186.6562,nan
186.6662,nan
186.6762,nan
186.6862,nan
186.6962,nan
186.7062,nan
